Categoria,Marca,Modelo,Motor,Versão,Transmissão Velocidades nº,Ar Cond.,Direção Assistida,Combustível,Emissões no Escapamento,,,,,,Quilometragem por Litro,,,,Consumo Energético (MJ/km),Classificação PBE,,Selo CONPET de Eficiência Energética
PICAPE ,CHEVROLET,S10,2.5­16V,LS Flex Cabine Dupla 4x2,M­6,S,E,F,0,0,0,A,0,153,"5,6","6,4","8,4","9,5","2,53",B,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,LT Flex Cabine Dupla 4x2,M­6,S,E,F,0,0,0,A,0,153,"5,6","6,4","8,4","9,5","2,53",B,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,LTZ Flex Cabine Dupla 4x2,M­6,S,E,F,0,0,0,A,0,153,"5,6","6,4","8,4","9,5","2,53",B,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,ADV Flex Cabine Dupla 4x2,M­6,S,E,F,0,0,0,A,0,153,"5,6","6,4","8,4","9,5","2,53",B,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,LT Flex Cabine Dupla 4x4,M­6,S,E,F,0,0,0,A,0,160,"5,3","6,1","8,1","9,1","2,66",C,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,LTZ Flex Cabine Dupla 4x4,M­6,S,E,F,0,0,0,A,0,160,"5,3","6,1","8,1","9,1","2,66",C,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,High Country Flex Cabine Dupla 4x2,M­6,S,E,F,0,0,0,A,0,154,"5,5","6,4","8,3","9,5","2,56",B,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,High Country Flex Cabine Dupla 4x4,M­6,S,E,F,0,0,0,A,0,162,"5,3","6,1","8,0","9,0","2,68",C,D,­
PICAPE ,CHEVROLET,S10,2.5­16V,LT Flex Cabine Dupla 4x2,A­6,S,E,F,0,0,0,A,0,161,"5,3","6,4","7,9","9,4","2,64",B,D,­
PICAPE ,FIAT,Toro (2019),2.0­16V,VOLCANO 4X4,A­9,S,E,D,0,0,0,B,\,180,\,\,"10,0","12,6","2,44",B,D,­
PICAPE ,FIAT,Toro (2019),2.0­16V,RANCH,A­9,S,E,D,0,0,0,B,\,180,\,\,"10,0","12,6","2,44",B,D,­
PICAPE ,FIAT,Toro (2019),2.4­16V,VOLCANO,A­9,S,E,F,0,1,0,B,0,143,"6,0","7,7","8,7","10,8","2,31",A,C,­
PICAPE ,FIAT,Toro (2019),2.4­16V,BLACKJACK,A­9,S,E,F,0,1,0,B,0,143,"6,0","7,7","8,7","10,8","2,31",A,C,­
PICAPE ,FORD,Ranger,2.5­16V,"4x2 C, Dupla XLS",M­5,S,E,F,0,1,0,C,0,185,"4,8","5,6","6,9","8,2","3,01",D,D,­
PICAPE ,FORD,Ranger,2.5­16V,"4x2 C, Dupla XLT",M­5,S,E,F,0,1,0,C,0,185,"4,8","5,6","6,9","8,2","3,01",D,D,­
PICAPE ,FORD,Ranger,2.5­16V,"4x2 C, Dupla Limited",M­5,S,E,F,0,1,0,B,0,184,"4,7","5,6","6,9","8,3","3,02",D,D,­
PICAPE ,FORD,Ranger,2.5­16V,"4x2 C, Simples XLS",M­5,S,E,F,0,1,0,B,0,181,"4,8","5,7","7,1","8,3","2,97",D,D,­
PICAPE ,FORD,Ranger,3.2­20V,"4x4 C, Dupla XLT",A­6,S,E,D,0,0,0,B,\,219,\,\,"8,5","10,1","2,96",D,D,­
PICAPE ,FORD,Ranger,3.2­20V,"4x4 C, Dupla Limited",A­6,S,E,D,0,0,0,B,\,219,\,\,"8,5","10,1","2,96",D,D,­
PICAPE ,FORD,Ranger,3.2­20V,"4x4 C, Dupla XLT",M­6,S,E,D,0,0,0,B,\,208,\,\,"9,0","10,6","2,81",C,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x4 C, Dupla XLS",A­6,S,E,D,0,0,0,B,\,218,\,\,"8,4","10,4","2,95",D,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x4 C, Dupla XL",M­6,S,E,D,0,0,0,C,\,206,\,\,"9,3","10,2","2,79",C,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x4 C, Dupla XLS",M­6,S,E,D,0,0,0,C,\,206,\,\,"9,3","10,2","2,79",C,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x4 Chassis C, XL",M­6,S,E,D,0,0,0,B,\,200,\,\,"9,6","10,5","2,70",C,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x4 C, Simples XL",M­6,S,E,D,0,0,0,B,\,200,\,\,"9,6","10,5","2,70",C,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x4 Chassis C, XLS",M­6,S,E,D,0,0,0,B,\,200,\,\,"9,6","10,5","2,70",C,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x4 C, Simples XLS",M­6,S,E,D,0,0,0,B,\,200,\,\,"9,6","10,5","2,70",C,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x2 C, Dupla XLS",M­6,S,E,D,0,0,0,B,\,177,\,\,"10,5","12,2","2,39",A,D,­
PICAPE ,FORD,Ranger,2.2­16V,"4x2 C, Dupla XLS",A­6,S,E,D,0,0,0,B,\,193,\,\,"9,5","11,5","2,62",B,D,­
PICAPE ,JAC,V260,2.0­16V,­­,M­6,S,H,D,0,0,0,C,\,230,\,\,"8,9","8,5","3,11",E,D,­
PICAPE ,MITSUBISHI,L200 Triton Sport,2.4­16V,GLS,M­6,S,H,D,0,0,0,C,\,178,\,\,"10,1","13,2","2,38",A,C,­
PICAPE ,MITSUBISHI,L200 Triton Sport,2.4­16V,GLX,M­6,S,H,D,0,0,0,C,\,178,\,\,"10,1","13,2","2,38",A,C,­
PICAPE ,MITSUBISHI,L200 Triton Sport,2.4­16V,GL,M­6,S,H,D,0,0,0,C,\,178,\,\,"10,1","13,2","2,38",A,C,­
PICAPE ,MITSUBISHI,L200 Triton Sport,2.4­16V,HPE S,A­5,S,H,D,0,0,0,B,\,189,\,\,"9,9","11,8","2,53",B,D,­
PICAPE ,MITSUBISHI,L200 Triton Sport,2.4­16V,HPE,A­5,S,H,D,0,0,0,B,\,189,\,\,"9,9","11,8","2,53",B,D,­
PICAPE ,MITSUBISHI,L200 Triton Sport,2.4­16V,GLS,A­5,S,H,D,0,0,0,B,\,189,\,\,"9,9","11,8","2,53",B,D,­
PICAPE ,MITSUBISHI,L200 Triton,2.4­16V,Outdoor,M­5,S,H,F,0,1,0,B,0,175,"5,4","5,3","7,7","7,8","2,86",C,D,­
PICAPE ,NISSAN,Frontier,2.3­16V,23 LE,A­7,S,H,D,0,0,0,B,\,213,\,\,"8,9","10,1","2,89",D,D,­
PICAPE ,NISSAN,Frontier,2.3­16V,23 SE,A­7,S,H,D,0,0,0,B,\,213,\,\,"8,9","10,1","2,89",D,D,­
PICAPE ,SSANGYONG,Actyon Sports,2.2­16V,DLX,A­6,S,E,D,0,0,0,A,\,201,\,\,"9,1","11,2","2,72",C,D,­
PICAPE ,SSANGYONG,Actyon Sports,2.2­16V,STD,A­6,S,E,D,0,0,0,A,\,201,\,\,"9,1","11,2","2,72",C,D,­
PICAPE ,TOYOTA,Hilux Flex 4X4,2.7­16V,CD SRV,A­6,S,E,F,0,0,0,A,0,186,"4,8","5,6","6,9","8,1","3,01",D,D,­
PICAPE ,TOYOTA,Hilux Flex 4X2,2.7­16V,CD SRV,A­6,S,E,F,0,0,0,A,0,186,"4,8","5,6","6,9","8,1","3,01",D,D,­
PICAPE ,TOYOTA,Hilux Flex 4X2,2.7­16V,CD SR,A­6,S,E,F,0,0,0,A,0,186,"4,8","5,6","6,9","8,1","3,01",D,D,­
PICAPE ,TOYOTA,Hilux Flex 4X2,2.7­16V,CHALLENGE,A­6,S,E,F,0,0,0,A,0,186,"4,8","5,6","6,9","8,1","3,01",D,D,­
PICAPE ,TOYOTA,Hilux Diesel 4X4,2.8­16V,SRX,A­6,S,E,D,0,0,0,C,\,208,\,\,"9,0","10,5","2,81",C,D,­
PICAPE ,TOYOTA,Hilux Diesel 4X4,2.8­16V,SRV,A­6,S,E,D,0,0,0,C,\,208,\,\,"9,0","10,5","2,81",C,D,­
PICAPE ,TOYOTA,Hilux Diesel 4X4,2.8­16V,SR,A­6,S,E,D,0,0,0,C,\,208,\,\,"9,0","10,5","2,81",C,D,­
PICAPE ,TOYOTA,Hilux Diesel 4X4,2.8­16V,CHALLENGE,A­6,S,E,D,0,0,0,C,\,208,\,\,"9,0","10,5","2,81",C,D,­
PICAPE ,TOYOTA,Hilux Diesel 4X4,2.8­16V,STD,M­6,S,E,D,0,0,0,C,\,199,\,\,"9,3","11,2","2,69",C,D,­
PICAPE ,TOYOTA,Hilux Diesel 4X4,2.8­16V,SC,M­6,S,E,D,0,0,0,C,\,199,\,\,"9,3","11,2","2,69",C,D,­
PICAPE ,TOYOTA,Hilux Diesel 4X4,2.8­16V,CC,M­6,S,E,D,0,0,0,C,\,199,\,\,"9,3","11,2","2,69",C,D,­
PICAPE ,TOYOTA,Hilux Diesel 4X4,2.8­16V,NARROW,M­6,S,E,D,0,0,0,C,\,199,\,\,"9,3","11,2","2,69",C,D,­
PICAPE ,TOYOTA,Hilux Flex 4X2,2.7­16V,SR,M­5,S,E,F,0,0,0,A,0,193,"4,6","5,6","6,6","8,0","3,12",E,D,­
PICAPE ,TOYOTA,Hilux Flex 4X2,2.7­16V,SRV,M­5,S,E,F,0,0,0,A,0,193,"4,6","5,6","6,6","8,0","3,12",E,D,­
PICAPE ,VOLKSWAGEN,Amarok,2.0­16V,S,M­6,S,H,D,0,0,0,B,\,245,\,\,"7,9","8,7","3,31",E,E,­
PICAPE ,VOLKSWAGEN,Amarok,2.0­16V,SE,M­6,S,H,D,0,0,0,B,\,228,\,\,"8,5","9,3","3,08",D,D,­
PICAPE ,VOLKSWAGEN,Amarok,2.0­16V,Trendline,A­8,S,H,D,0,0,0,B,\,242,\,\,"8,2","8,4","3,27",E,E,­
PICAPE ,VOLKSWAGEN,Amarok,2.0­16V,Highline,A­8,S,H,D,0,0,0,B,\,242,\,\,"8,2","8,4","3,27",E,E,­
PICAPE ,VOLKSWAGEN,Amarok,2.0­16V,Extreme,A­8,S,H,D,0,0,0,B,\,242,\,\,"8,2","8,4","3,27",E,E,­
PICAPE ,VOLKSWAGEN,Amarok,3.0­24V,V6 Highline,A­8,S,H,D,0,0,0,B,\,234,\,\,"8,4","8,8","3,16",E,E,­
ESPORTIVO,AUDI,RS6 Avant Plus,4.0­32V,­,A­8,S,E,G,0,0,0,A,\,192,\,\,"6,3","8,9","3,12",E,D,­
ESPORTIVO,AUDI,RS7 Sportback Plus,4.0­32V,­,A­8,S,E,G,0,0,0,A,\,192,\,\,"6,3","8,9","3,12",E,D,­
ESPORTIVO,AUDI,TT,2.0­16V,Coupé,DCT­6,S,E,G,0,0,0,A,\,123,\,\,"9,9","12,7","1,99",B,C,­
ESPORTIVO,AUDI,TT,2.0­16V,Roadster,DCT­6,S,E,G,0,0,0,B,\,122,\,\,"10,0","12,8","1,97",A,C,­
ESPORTIVO,AUDI,TTS,2.0­16V,Coupé,DCT­6,S,E,G,0,0,0,A,\,140,\,\,"9,2","10,7","2,25",C,C,­
ESPORTIVO,AUDI,TTS,2.0­16V,Roadster,DCT­6,S,E,G,0,0,0,A,\,141,\,\,"9,0","10,7","2,27",D,C,­
ESPORTIVO,AUDI,R8,5.2­40V,Coupé,DCT­7,S,E,G,0,0,0,B,\,241,\,\,"5,2","6,8","3,90",E,E,­
ESPORTIVO,AUDI,TTRS,2.5­20V,Coupé,DCT­7,S,E,G,0,1,0,B,\,161,\,\,"7,5","10,3","2,61",E,D,­
ESPORTIVO,AUDI,TTRS,2.5­20V,Roadster,DCT­7,S,E,G,0,1,0,B,\,162,\,\,"7,6","9,8","2,63",E,D,­
ESPORTIVO,AUDI,R8,5.2­40V,Spyder,DCT­7,S,E,G,0,0,0,B,\,225,\,\,"5,4","7,7","3,64",E,E,­
ESPORTIVO,BMW,430i,2.0­16V,Cabrio,A­8,S,E­H,G,0,0,0,B,\,127,\,\,"9,8","12,0","2,06",B,C,­
ESPORTIVO,BMW,M4,3.0­24V,Cabrio,DCT­7,S,E­H,G,0,0,0,A,\,173,\,\,"7,2","9,2","2,80",E,D,­
ESPORTIVO,BMW,M4,3.0­24V,Coupe,DCT­7,S,E­H,G,0,0,0,A,\,173,\,\,"7,2","9,2","2,80",E,D,­
ESPORTIVO,BMW,M2,3.0­24V,­,DCT­7,S,E­H,G,0,0,0,A,\,161,\,\,"7,6","9,8","2,62",E,D,­
ESPORTIVO,BMW,M240i,3.0­24V,­,A­8,S,E­H,G,0,0,0,A,\,131,\,\,"9,4","12,0","2,11",C,C,­
ESPORTIVO,BMW,i8,1.5­12V,­,A­6,S,E­H,G,0,1,0,B,\,109,\,\,"11,3","13,6","1,77",A,B,SIM
ESPORTIVO,CHEVROLET,Camaro,6.2­16V,2SS,A­8,S,E,G,0,0,0,B,\,183,\,\,"6,4","9,6","2,97",E,D,­
ESPORTIVO,CHEVROLET,Camaro,6.2­16V,50TH,A­8,S,E,G,0,0,0,B,\,183,\,\,"6,4","9,6","2,97",E,D,­
ESPORTIVO,CHEVROLET,Camaro,6.2­16V,2SS CONV,A­8,S,E,G,0,0,0,A,\,190,\,\,"6,3","9,1","3,08",E,D,­
ESPORTIVO,FERRARI,488,4.0­32V,GTB,DCT­7,S,H,G,0,0,0,A,\,196,\,\,"6,2","8,4","3,19",E,E,­
ESPORTIVO,FERRARI,488,4.0­32V,Spider,DCT­7,S,H,G,0,0,0,A,\,196,\,\,"6,2","8,4","3,19",E,E,­
ESPORTIVO,FERRARI,GTC4Lusso,6.3­48V,­,DCT­7,N,H,G,0,0,0,B,\,259,\,\,"4,8","6,9","4,09",E,E,­
ESPORTIVO,FERRARI,GTC4Lusso,4.0­32V,T,DCT­7,N,H,G,0,0,0,A,\,204,\,\,"6,1","7,5","3,38",E,E,­
ESPORTIVO,FORD,Mustang,5.0­32V,GT,A­10,S,E,G,0,1,0,B,\,200,\,\,"5,9","8,9","3,25",E,E,­
ESPORTIVO,JAGUAR,F­Type,3.0­24V,COUPE,A­8,S,H,G,0,0,0,A,\,170,\,\,"6,9","10,3","2,75",E,D,­
ESPORTIVO,JAGUAR,F­Type,3.0­24V,CABRIO,A­8,S,H,G,0,0,0,A,\,170,\,\,"6,9","10,3","2,75",E,D,­
ESPORTIVO,JAGUAR,F­Type,3.0­24V,SCABRIO,A­8,S,H,G,0,0,0,A,\,169,\,\,"7,1","9,9","2,74",E,D,­
ESPORTIVO,JAGUAR,F­Type,3.0­24V,SCOUPE,A­8,S,H,G,0,0,0,A,\,169,\,\,"7,1","9,9","2,74",E,D,­
ESPORTIVO,JAGUAR,F­Type,5.0­32V,R COUP4W,A­8,S,H,G,0,0,0,A,\,207,\,\,"5,7","8,6","3,35",E,E,­
ESPORTIVO,JAGUAR,F­Type,2.0­16V,300 CB,A­8,S,E,G,0,0,0,A,\,155,\,\,"7,8","10,6","2,51",D,D,­
ESPORTIVO,JAGUAR,F­Type,2.0­16V,300 CP,A­8,S,E,G,0,0,0,A,\,155,\,\,"7,8","10,6","2,51",D,D,­
ESPORTIVO,JAGUAR,F­Type,2.0­16V,300RD CB,A­8,S,E,G,0,0,0,A,\,155,\,\,"7,8","10,6","2,51",D,D,­
ESPORTIVO,JAGUAR,F­Type,2.0­16V,300RD CP,A­8,S,E,G,0,0,0,A,\,155,\,\,"7,8","10,6","2,51",D,D,­
ESPORTIVO,JAGUAR,F­Type,3.0­24V,400SPORT,A­8,S,E,G,0,0,0,A,\,172,\,\,"6,9","10,1","2,78",E,D,­
ESPORTIVO,LAMBORGHINI,Huracan,5.0­40V,,DCT­7,S,H,G,0,0,0,A,\,234,\,\,"5,4","7,1","3,73",E,E,­
ESPORTIVO,LAMBORGHINI,Huracan,5.0­40V,S,DCT­7,S,H,G,0,0,0,A,\,234,\,\,"5,4","7,1","3,73",E,E,­
ESPORTIVO,LAMBORGHINI,Aventador,6.5­48V,S,DCT­7,S,H,G,0,0,0,B,\,274,\,\,"4,5","7,6","4,17",E,E,­
ESPORTIVO,MASERATI,Gran,4.7­32V,TurismoS,A­6,S,H,G,0,0,0,A,\,236,\,\,"5,2","7,1","3,84",E,E,­
ESPORTIVO,MERCEDES­BENZ,AMG C 63 S,4.0­32V,Coupé,A­7,S,E,G,0,0,0,A,\,184,\,\,"6,6","9,2","2,97",E,D,­
ESPORTIVO,MERCEDES­BENZ,AMG C43,3.0­24V,Coupé,A­9,S,E,G,0,0,0,A,\,149,\,\,"8,0","11,4","2,41",D,D,­
ESPORTIVO,MERCEDES­BENZ,AMG GT R,4.0­32V,,A­7,S,E,G,0,0,0,B,\,215,\,\,"5,7","7,8","3,48",E,E,­
ESPORTIVO,MERCEDES­BENZ,C250,2.0­16V,Coupé,A­9,S,E,G,0,0,0,A,\,124,\,\,"9,6","13,2","2,01",B,C,­
ESPORTIVO,MERCEDES­BENZ,C300,2.0­16V,Cabrio,A­9,S,E,G,0,0,0,A,\,139,\,\,"8,7","11,7","2,25",C,C,­
ESPORTIVO,MERCEDES­BENZ,E300,2.0­16V,Coupé,A­9,S,E,G,0,0,0,A,\,134,\,\,"8,9","12,1","2,18",C,C,­
ESPORTIVO,MERCEDES­BENZ,SLC 300,2.0­16V,,A­9,S,E,G,0,0,0,A,\,134,\,\,"8,9","12,3","2,16",C,C,­
ESPORTIVO,MERCEDES­BENZ,CLS 400,3.0­24V,,A­9,S,E,G,0,0,0,A,\,146,\,\,"8,2","11,2","2,37",D,C,­
ESPORTIVO,MERCEDES­BENZ,AMG GT C,4.0­32V,Roadster,DCT­7,S,E,G,0,0,0,B,\,213,\,\,"5,8","7,8","3,43",E,E,­
ESPORTIVO,MERCEDES­BENZ,AMG S 63 4M,4.0­32V,Coupé,A­9,S,E,G,0,0,0,A,\,176,\,\,"6,8","9,7","2,84",E,D,­
ESPORTIVO,MERCEDES­BENZ,E300,2.0­16V,Cabrio,A­9,S,E,G,0,0,0,A,\,141,\,\,"8,6","11,5","2,28",D,C,­
ESPORTIVO,MINI,John Cooper Works,2.0­16V,­,A­6,S,E­H,G,0,0,0,A,\,115,\,\,"10,6","13,2","1,87",A,C,­
ESPORTIVO,MINI,Cooper,2.0­16V,S,A­6,S,E­H,G,0,0,0,A,\,109,\,\,"11,1","14,0","1,77",A,B,SIM
ESPORTIVO,MINI,Cooper,2.0­16V,S,DCT­7,S,E­H,G,0,0,0,A,\,103,\,\,"11,9","14,4","1,68",A,B,SIM
ESPORTIVO,MINI,Cooper,2.0­16V,S Cabrio,A­6,S,E­H,G,0,0,0,A,\,116,\,\,"10,6","13,2","1,87",A,C,­
ESPORTIVO,MINI,Hatch,2.0­16V,JCW 3P,A­8,S,E­H,G,0,0,0,A,\,114,\,\,"10,9","13,2","1,84",A,C,­
ESPORTIVO,NISSAN,GT­R,3.8­24V,Premium,DCT­6,S,H,G,0,0,0,A,\,201,\,\,"6,2","8,0","3,25",E,E,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera,DCT­7,S,E­H,G,0,0,0,B,\,150,\,\,"8,2","10,8","2,42",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera Cabriolet,DCT­7,S,E­H,G,0,0,0,B,\,150,\,\,"8,2","10,8","2,42",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera T,DCT­7,S,E,G,0,0,0,B,\,152,\,\,"8,1","10,4","2,46",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera T,M­7,S,E,G,0,0,0,A,\,179,\,\,"6,5","10,1","2,91",E,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera S,DCT­7,S,E­H,G,0,0,0,A,\,148,\,\,"8,2","11,0","2,39",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera S Cabriolet,DCT­7,S,E­H,G,0,0,0,A,\,148,\,\,"8,2","11,0","2,39",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera 4S,DCT­7,S,E­H,G,0,0,0,A,\,148,\,\,"8,2","11,0","2,39",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera 4S Cabriolet,DCT­7,S,E­H,G,0,0,0,A,\,148,\,\,"8,2","11,0","2,39",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Targa 4 S,DCT­7,S,E­H,G,0,0,0,A,\,148,\,\,"8,2","11,0","2,39",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera 4,DCT­7,S,E­H,G,0,0,0,B,\,149,\,\,"8,2","10,8","2,41",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Carrera 4 Cabriolet,DCT­7,S,E­H,G,0,0,0,B,\,149,\,\,"8,2","10,8","2,41",D,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Targa 4,DCT­7,S,E­H,G,0,0,0,B,\,149,\,\,"8,2","10,8","2,41",D,D,­
ESPORTIVO,PORSCHE,911,3.8­24V,Turbo,DCT­7,S,E­H,G,0,0,0,A,\,175,\,\,"7,1","9,2","2,84",E,D,­
ESPORTIVO,PORSCHE,911,3.8­24V,Turbo Cabriolet,DCT­7,S,E­H,G,0,0,0,A,\,175,\,\,"7,1","9,2","2,84",E,D,­
ESPORTIVO,PORSCHE,911,3.8­24V,Turbo S,DCT­7,S,E­H,G,0,0,0,A,\,177,\,\,"6,9","9,1","2,88",E,D,­
ESPORTIVO,PORSCHE,911,3.8­24V,Turbo S Cabriolet,DCT­7,S,E­H,G,0,0,0,A,\,177,\,\,"6,9","9,1","2,88",E,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Car GTS CA,DCT­7,S,E­H,G,0,0,0,A,\,166,\,\,"7,4","9,8","2,69",E,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,CarreraGTS,DCT­7,S,E­H,G,0,0,0,A,\,166,\,\,"7,4","9,8","2,69",E,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Car4 GTSCA,DCT­7,S,E­H,G,0,0,0,A,\,166,\,\,"7,4","9,8","2,69",E,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Targa 4GTS,DCT­7,S,E­H,G,0,0,0,A,\,166,\,\,"7,4","9,8","2,69",E,D,­
ESPORTIVO,PORSCHE,911,3.0­24V,Car 4 GTS,DCT­7,S,E­H,G,0,0,0,A,\,166,\,\,"7,4","9,8","2,69",E,D,­
ESPORTIVO,PORSCHE,911,3.8­24V,GT2 RS,DCT­7,S,E,G,0,0,0,A,\,192,\,\,"6,3","8,7","3,11",E,D,­
ESPORTIVO,PORSCHE,911,4.0­24V,GT3 RS,DCT­7,S,E,G,0,0,0,A,\,216,\,\,"5,7","7,7","3,51",E,E,­
ESPORTIVO,PORSCHE,Boxster,2.0­16V,***,DCT­7,S,E­H,G,0,0,0,A,\,133,\,\,"9,0","12,2","2,15",C,C,­
ESPORTIVO,PORSCHE,Boxster,2.5­16V,S,DCT­7,S,E­H,G,0,0,0,B,\,140,\,\,"8,7","11,4","2,27",D,C,­
ESPORTIVO,PORSCHE,Boxster,2.5­16V,GTS,DCT­7,S,E,G,0,1,0,B,\,155,\,\,"7,9","10,3","2,52",D,D,­
ESPORTIVO,PORSCHE,Cayman,2.0­16V,****,DCT­7,S,E­H,G,0,0,0,A,\,133,\,\,"9,0","12,2","2,15",C,C,­
ESPORTIVO,PORSCHE,Cayman,2.5­16V,S,DCT­7,S,E­H,G,0,0,0,B,\,140,\,\,"8,7","11,4","2,27",D,C,­
ESPORTIVO,PORSCHE,Cayman,2.5­16V,GTS,DCT­7,S,E,G,0,1,0,B,\,155,\,\,"7,9","10,3","2,52",D,D,­
ESPORTIVO,PORSCHE,Panamera,3.0­24V,****,DCT­8,S,E­H,G,0,0,0,A,\,155,\,\,"7,8","10,5","2,52",D,D,­
ESPORTIVO,PORSCHE,Panamera,3.0­24V,4,DCT­8,S,E­H,G,0,0,0,A,\,155,\,\,"7,8","10,5","2,52",D,D,­
ESPORTIVO,PORSCHE,Panamera,2.9­24V,4S,DCT­8,S,E­H,G,0,0,0,B,\,161,\,\,"7,5","10,3","2,62",E,D,­
ESPORTIVO,PORSCHE,Panamera,3.0­24V,4 ST,DCT­8,S,E,G,0,0,0,A,\,164,\,\,"7,3","10,1","2,66",E,D,­
ESPORTIVO,PORSCHE,Panamera,4.0­32V,T ST,DCT­8,S,E,G,0,0,0,B,\,189,\,\,"6,3","9,4","3,06",E,D,­
ESPORTIVO,PORSCHE,Panamera,4.0­32V,Turbo,DCT­8,S,E­H,G,0,0,0,A,\,182,\,\,"6,5","9,6","2,94",E,D,­
ESPORTIVO,PORSCHE,Panamera,4.0­32V,TSEHY,DCT­8,S,E,G,0,0,0,A,\,69,\,\,"16,4","22,3","1,12",A,A,SIM
ESPORTIVO,PORSCHE,Panamera,4.0­32V,TSEHE,DCT­8,S,E,G,0,0,0,A,\,69,\,\,"16,4","22,3","1,12",A,A,SIM
ESPORTIVO,PORSCHE,Panamera,4.0­32V,TSEHS,DCT­8,S,E,G,0,0,0,A,\,69,\,\,"16,4","22,3","1,12",A,A,SIM
ESPORTIVO,PORSCHE,Panamera,2.9­24V,4EHYB,DCT­8,S,E,G,0,0,0,A,\,61,\,\,"17,8","25,7","1,00",A,A,SIM
ESPORTIVO,PORSCHE,Panamera,2.9­24V,4EHEX,DCT­8,S,E,G,0,0,0,A,\,61,\,\,"17,8","25,7","1,00",A,A,SIM
ESPORTIVO,PORSCHE,Panamera,2.9­24V,4EHST,DCT­8,S,E,G,0,0,0,A,\,61,\,\,"17,8","25,7","1,00",A,A,SIM
